Date,Time,Count,LOC,summary,icon,temperature,humidity,pressure,GroupNo,Day,DayNo,Is_Holiday
08/02/18,14:00:00,263,ALUVA,Humid,clear-night,76.74,1.0,1011.8,4,Thursday,3,0
08/02/18,15:00:00,225,ALUVA,Possible Light Rain and Humid,rain,79.17,0.89,1013.0,1,Thursday,3,0
08/02/18,16:00:00,83,ALUVA,Possible Light Rain and Humid,rain,75.56,1.0,1013.4,7,Thursday,3,0
08/02/18,17:00:00,96,ALUVA,Humid and Overcast,cloudy,77.04,0.88,1012.1,6,Thursday,3,0
08/02/18,18:00:00,255,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,77.01,0.86,1012.2,1,Thursday,3,0
08/02/18,19:00:00,205,ALUVA,Humid,clear-night,78.61,0.81,1012.2,9,Thursday,3,0
08/02/18,20:00:00,237,ALUVA,Humid and Overcast,cloudy,78.09,0.86,1011.6,9,Thursday,3,0
08/02/18,21:00:00,222,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,78.7,0.9,1010.9,1,Thursday,3,0
08/02/18,22:00:00,80,ALUVA,Possible Light Rain and Humid,rain,76.85,0.97,1012.8,1,Thursday,3,0
08/02/18,23:00:00,296,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,78.01,0.84,1010.8,9,Thursday,3,0
09/02/18,00:00:00,261,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,78.05,0.93,1011.7,2,Friday,4,0
09/02/18,01:00:00,50,ALUVA,Possible Light Rain and Humid,rain,77.35,0.98,1012.0,10,Friday,4,0
09/02/18,02:00:00,259,ALUVA,Humid,clear-night,78.42,0.87,1012.1,7,Friday,4,0
09/02/18,03:00:00,262,ALUVA,Humid,clear-night,77.14,0.98,1013.0,9,Friday,4,0
09/02/18,04:00:00,165,ALUVA,Humid,clear-night,77.38,0.98,1012.3,10,Friday,4,0
09/02/18,05:00:00,168,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,78.6,0.99,1010.9,5,Friday,4,0
09/02/18,06:00:00,262,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,78.94,0.95,1012.0,10,Friday,4,0
09/02/18,07:00:00,235,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,78.56,0.89,1011.6,1,Friday,4,0
09/02/18,08:00:00,192,ALUVA,Humid and Overcast,cloudy,77.27,0.93,1013.0,9,Friday,4,0
09/02/18,09:00:00,178,ALUVA,Possible Light Rain and Humid,rain,75.58,1.0,1013.1,10,Friday,4,0
09/02/18,10:00:00,53,ALUVA,Humid,clear-night,78.58,0.91,1014.4,1,Friday,4,0
09/02/18,11:00:00,103,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,78.53,0.98,1014.1,1,Friday,4,0
09/02/18,12:00:00,279,ALUVA,Humid,clear-night,78.39,0.98,1013.0,4,Friday,4,0
09/02/18,13:00:00,135,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,78.35,0.95,1011.7,9,Friday,4,0
09/02/18,14:00:00,80,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,77.91,0.94,1012.0,4,Friday,4,0
09/02/18,15:00:00,156,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,78.05,0.93,1012.6,6,Friday,4,0
09/02/18,16:00:00,128,ALUVA,Humid,clear-night,77.45,0.91,1012.7,10,Friday,4,0
09/02/18,17:00:00,96,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,77.45,0.92,1012.8,7,Friday,4,0
09/02/18,18:00:00,276,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,76.84,0.93,1011.6,6,Friday,4,0
09/02/18,19:00:00,60,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,77.13,0.9,1012.7,4,Friday,4,0
09/02/18,20:00:00,187,ALUVA,Partly Cloudy,partly-cloudy-night,75.69,0.76,1012.0,1,Friday,4,0
09/02/18,21:00:00,270,ALUVA,Clear,clear-night,75.48,0.82,1012.6,5,Friday,4,0
09/02/18,22:00:00,86,ALUVA,Mostly Cloudy,partly-cloudy-night,76.18,0.85,1012.6,9,Friday,4,0
09/02/18,23:00:00,264,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,76.65,0.89,1012.6,5,Friday,4,0
10/02/18,00:00:00,297,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,76.22,0.92,1012.5,9,Saturday,5,1
10/02/18,01:00:00,272,ALUVA,Humid,clear-night,76.75,0.88,1012.9,5,Saturday,5,1
10/02/18,02:00:00,144,ALUVA,Humid,clear-night,76.54,0.92,1012.0,7,Saturday,5,1
10/02/18,03:00:00,86,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,78.67,0.9,1011.4,7,Saturday,5,1
10/02/18,04:00:00,191,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,79.02,0.92,1012.4,10,Saturday,5,1
10/02/18,05:00:00,145,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,79.25,0.86,1012.7,1,Saturday,5,1
10/02/18,06:00:00,114,ALUVA,Humid,clear-night,78.39,0.84,1013.7,5,Saturday,5,1
10/02/18,07:00:00,233,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,77.64,0.87,1012.7,10,Saturday,5,1
10/02/18,08:00:00,170,ALUVA,Humid,clear-night,78.46,0.88,1011.9,1,Saturday,5,1
10/02/18,09:00:00,232,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,77.4,0.85,1012.8,7,Saturday,5,1
10/02/18,10:00:00,279,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,76.92,0.92,1013.5,10,Saturday,5,1
10/02/18,11:00:00,205,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,75.56,0.96,1013.0,4,Saturday,5,1
10/02/18,12:00:00,220,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,76.5,0.92,1013.3,10,Saturday,5,1
10/02/18,13:00:00,166,ALUVA,Humid,clear-night,76.81,0.95,1013.9,7,Saturday,5,1
10/02/18,14:00:00,156,ALUVA,Humid,clear-night,76.85,0.99,1014.3,10,Saturday,5,1
10/02/18,15:00:00,219,ALUVA,Humid,clear-night,76.9,1.0,1012.3,5,Saturday,5,1
10/02/18,16:00:00,138,ALUVA,Humid,clear-night,78.06,0.97,1011.8,6,Saturday,5,1
10/02/18,17:00:00,65,ALUVA,Humid,clear-night,78.46,0.9,1013.0,2,Saturday,5,1
10/02/18,18:00:00,135,ALUVA,Humid,clear-night,77.01,0.9,1014.4,9,Saturday,5,1
10/02/18,19:00:00,300,ALUVA,Humid,clear-night,77.39,0.91,1013.7,6,Saturday,5,1
10/02/18,20:00:00,188,ALUVA,Humid and Overcast,cloudy,78.05,0.9,1012.6,10,Saturday,5,1
10/02/18,21:00:00,96,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,78.67,0.86,1013.5,1,Saturday,5,1
10/02/18,22:00:00,100,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,77.93,0.97,1013.6,1,Saturday,5,1
10/02/18,23:00:00,52,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,77.66,0.95,1014.2,10,Saturday,5,1
11/02/18,00:00:00,284,ALUVA,Humid,clear-night,74.82,0.92,1014.3,6,Sunday,6,1
11/02/18,01:00:00,104,ALUVA,Humid,clear-night,77.71,0.86,1013.2,3,Sunday,6,1
11/02/18,02:00:00,103,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,78.32,0.91,1011.9,9,Sunday,6,1
11/02/18,03:00:00,209,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,79.22,0.82,1013.0,4,Sunday,6,1
11/02/18,04:00:00,157,ALUVA,Humid,clear-night,79.93,0.81,1013.9,4,Sunday,6,1
11/02/18,05:00:00,62,ALUVA,Humid,clear-night,79.38,0.9,1013.4,8,Sunday,6,1
11/02/18,06:00:00,276,ALUVA,Humid,clear-night,77.63,0.95,1013.1,4,Sunday,6,1
11/02/18,07:00:00,93,ALUVA,Humid,clear-night,79.07,0.98,1013.1,5,Sunday,6,1
11/02/18,08:00:00,60,ALUVA,Humid,clear-night,78.46,0.97,1013.7,2,Sunday,6,1
11/02/18,09:00:00,204,ALUVA,Humid,clear-night,76.75,0.87,1013.6,5,Sunday,6,1
11/02/18,10:00:00,157,ALUVA,Humid,clear-night,75.87,0.93,1014.0,1,Sunday,6,1
11/02/18,11:00:00,234,ALUVA,Clear,clear-night,75.95,0.85,1012.5,6,Sunday,6,1
11/02/18,12:00:00,155,ALUVA,Humid,clear-night,76.15,0.9,1012.9,2,Sunday,6,1
11/02/18,13:00:00,288,ALUVA,Humid,clear-night,79.72,0.88,1014.5,5,Sunday,6,1
11/02/18,14:00:00,289,ALUVA,Humid and Overcast,cloudy,80.09,0.93,1014.3,2,Sunday,6,1
11/02/18,15:00:00,80,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,79.59,0.87,1013.3,2,Sunday,6,1
11/02/18,16:00:00,199,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,78.99,0.91,1012.3,4,Sunday,6,1
11/02/18,17:00:00,61,ALUVA,Humid,clear-night,78.91,0.92,1011.4,1,Sunday,6,1
11/02/18,18:00:00,288,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,81.28,0.91,1012.6,5,Sunday,6,1
11/02/18,19:00:00,186,ALUVA,Humid,clear-night,80.38,0.89,1012.2,2,Sunday,6,1
11/02/18,20:00:00,184,ALUVA,Humid,clear-night,80.86,0.93,1010.6,9,Sunday,6,1
11/02/18,21:00:00,163,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,81.19,0.98,1012.2,6,Sunday,6,1
11/02/18,22:00:00,196,ALUVA,Humid,clear-night,80.03,0.92,1013.1,5,Sunday,6,1
11/02/18,23:00:00,93,ALUVA,Humid,clear-night,80.94,0.92,1013.3,5,Sunday,6,1
12/02/18,00:00:00,108,ALUVA,Humid,clear-night,81.92,0.94,1012.1,9,Monday,0,0
12/02/18,01:00:00,176,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,81.62,0.96,1010.5,1,Monday,0,0
12/02/18,02:00:00,183,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,79.29,0.97,1011.3,2,Monday,0,0
12/02/18,03:00:00,281,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,81.51,0.92,1011.6,6,Monday,0,0
12/02/18,04:00:00,297,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,81.36,0.94,1011.8,6,Monday,0,0
12/02/18,05:00:00,175,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,81.94,0.93,1010.4,4,Monday,0,0
12/02/18,06:00:00,136,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,82.3,0.94,1010.5,4,Monday,0,0
12/02/18,07:00:00,287,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,82.51,0.96,1010.8,5,Monday,0,0
12/02/18,08:00:00,179,ALUVA,Humid,clear-night,82.39,0.93,1010.7,4,Monday,0,0
12/02/18,09:00:00,81,ALUVA,Humid,clear-night,82.14,0.94,1011.3,1,Monday,0,0
12/02/18,10:00:00,275,ALUVA,Humid and Overcast,cloudy,81.47,0.91,1011.5,3,Monday,0,0
12/02/18,11:00:00,285,ALUVA,Humid and Overcast,cloudy,80.75,0.95,1011.8,3,Monday,0,0
12/02/18,12:00:00,125,ALUVA,Humid and Overcast,cloudy,80.69,0.95,1011.2,5,Monday,0,0
12/02/18,13:00:00,294,ALUVA,Humid and Overcast,cloudy,81.44,0.92,1010.2,4,Monday,0,0
12/02/18,14:00:00,195,ALUVA,Possible Light Rain and Humid,rain,78.67,0.98,1009.3,1,Monday,0,0
12/02/18,15:00:00,83,ALUVA,Humid and Overcast,cloudy,81.05,0.94,1008.3,3,Monday,0,0
12/02/18,16:00:00,172,ALUVA,Possible Light Rain and Humid,rain,81.77,0.94,1009.5,4,Monday,0,0
12/02/18,17:00:00,57,ALUVA,Humid and Overcast,cloudy,81.56,0.96,1010.2,6,Monday,0,0
12/02/18,18:00:00,174,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,81.49,0.91,1010.3,5,Monday,0,0
12/02/18,19:00:00,184,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,81.92,0.95,1010.1,5,Monday,0,0
12/02/18,20:00:00,123,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,83.57,0.94,1009.9,7,Monday,0,0
12/02/18,21:00:00,143,ALUVA,Humid and Overcast,cloudy,83.6,0.96,1009.0,6,Monday,0,0
12/02/18,22:00:00,92,ALUVA,Humid and Overcast,cloudy,82.78,0.89,1009.5,5,Monday,0,0
12/02/18,23:00:00,136,ALUVA,Possible Light Rain and Humid,rain,82.44,0.9,1009.8,6,Monday,0,0
13/02/18,00:00:00,182,ALUVA,Humid and Overcast,cloudy,80.21,0.96,1009.8,4,Tuesday,1,1
13/02/18,01:00:00,274,ALUVA,Humid and Overcast,cloudy,79.88,0.98,1009.1,4,Tuesday,1,1
13/02/18,02:00:00,110,ALUVA,Humid and Overcast,cloudy,81.03,0.88,1009.1,5,Tuesday,1,1
13/02/18,03:00:00,297,ALUVA,Humid and Overcast,cloudy,80.31,0.86,1010.8,5,Tuesday,1,1
13/02/18,04:00:00,236,ALUVA,Humid,clear-night,81.06,0.83,1012.5,5,Tuesday,1,1
13/02/18,05:00:00,219,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,81.85,0.92,1012.0,4,Tuesday,1,1
13/02/18,06:00:00,71,ALUVA,Humid and Overcast,cloudy,82.83,0.87,1010.9,5,Tuesday,1,1
13/02/18,07:00:00,229,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,81.52,0.83,1012.2,4,Tuesday,1,1
13/02/18,08:00:00,107,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,81.73,0.87,1011.5,1,Tuesday,1,1
13/02/18,09:00:00,217,ALUVA,Humid,clear-night,80.81,0.89,1009.9,1,Tuesday,1,1
13/02/18,10:00:00,82,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,82.95,0.91,1010.0,5,Tuesday,1,1
13/02/18,11:00:00,268,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,82.11,0.94,1010.4,4,Tuesday,1,1
13/02/18,12:00:00,90,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,82.49,0.89,1010.4,6,Tuesday,1,1
13/02/18,13:00:00,162,ALUVA,Humid and Overcast,cloudy,81.73,0.91,1010.1,6,Tuesday,1,1
13/02/18,14:00:00,144,ALUVA,Humid and Overcast,cloudy,81.76,0.92,1010.1,4,Tuesday,1,1
13/02/18,15:00:00,149,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,82.03,0.94,1010.6,8,Tuesday,1,1
13/02/18,16:00:00,205,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,82.49,0.95,1011.0,9,Tuesday,1,1
13/02/18,17:00:00,232,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,81.36,0.94,1010.7,6,Tuesday,1,1
13/02/18,18:00:00,160,ALUVA,Possible Light Rain and Humid,rain,81.25,0.95,1009.8,5,Tuesday,1,1
13/02/18,19:00:00,52,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,82.12,0.96,1010.5,5,Tuesday,1,1
13/02/18,20:00:00,229,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,82.2,0.95,1009.9,4,Tuesday,1,1
13/02/18,21:00:00,167,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,80.97,0.98,1010.6,2,Tuesday,1,1
13/02/18,22:00:00,280,ALUVA,Humid and Overcast,cloudy,80.04,0.96,1009.7,4,Tuesday,1,1
13/02/18,23:00:00,69,ALUVA,Humid and Overcast,cloudy,80.1,0.96,1010.6,4,Tuesday,1,1
14/02/18,00:00:00,100,ALUVA,Humid and Overcast,cloudy,79.49,0.97,1010.5,4,Wednesday,2,0
14/02/18,01:00:00,173,ALUVA,Humid and Overcast,cloudy,80.43,0.98,1009.5,6,Wednesday,2,0
14/02/18,02:00:00,98,ALUVA,Humid and Overcast,cloudy,82.0,0.93,1008.6,5,Wednesday,2,0
14/02/18,03:00:00,293,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,82.53,0.94,1008.2,4,Wednesday,2,0
14/02/18,04:00:00,264,ALUVA,Humid and Overcast,cloudy,83.14,0.94,1008.0,4,Wednesday,2,0
14/02/18,05:00:00,246,ALUVA,Humid and Overcast,cloudy,81.24,0.97,1008.8,4,Wednesday,2,0
14/02/18,06:00:00,130,ALUVA,Possible Light Rain and Humid,rain,79.13,0.98,1007.9,9,Wednesday,2,0
14/02/18,07:00:00,170,ALUVA,Humid and Overcast,cloudy,77.41,1.0,1009.7,6,Wednesday,2,0
14/02/18,08:00:00,123,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,81.49,0.93,1009.4,4,Wednesday,2,0
14/02/18,09:00:00,234,ALUVA,Humid and Overcast,cloudy,78.89,1.0,1009.8,2,Wednesday,2,0
14/02/18,10:00:00,184,ALUVA,Humid and Overcast,cloudy,80.47,0.95,1009.2,4,Wednesday,2,0
14/02/18,11:00:00,241,ALUVA,Possible Light Rain and Humid,rain,78.07,0.98,1008.7,6,Wednesday,2,0
14/02/18,12:00:00,164,ALUVA,Possible Drizzle and Humid,rain,78.21,1.0,1008.6,1,Wednesday,2,0
14/02/18,13:00:00,299,ALUVA,Humid and Overcast,cloudy,78.92,1.0,1008.7,5,Wednesday,2,0
14/02/18,14:00:00,139,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,78.14,1.0,1010.1,2,Wednesday,2,0
14/02/18,15:00:00,291,ALUVA,Possible Light Rain and Humid,rain,78.4,0.96,1009.1,6,Wednesday,2,0
14/02/18,16:00:00,185,ALUVA,Possible Light Rain and Humid,rain,76.99,1.0,1008.1,1,Wednesday,2,0
14/02/18,17:00:00,211,ALUVA,Possible Light Rain and Humid,rain,76.9,1.0,1008.8,3,Wednesday,2,0
14/02/18,18:00:00,168,ALUVA,Possible Light Rain and Humid,rain,77.7,1.0,1009.3,5,Wednesday,2,0
14/02/18,19:00:00,92,ALUVA,Possible Light Rain and Humid,rain,77.21,1.0,1010.1,5,Wednesday,2,0
14/02/18,20:00:00,280,ALUVA,Possible Light Rain and Humid,rain,76.08,1.0,1010.8,4,Wednesday,2,0
14/02/18,21:00:00,283,ALUVA,Possible Light Rain and Humid,rain,77.43,0.98,1011.0,5,Wednesday,2,0
14/02/18,22:00:00,255,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,79.22,0.96,1010.9,6,Wednesday,2,0
14/02/18,23:00:00,203,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,79.44,0.94,1011.1,6,Wednesday,2,0
15/02/18,00:00:00,206,ALUVA,Humid and Overcast,cloudy,78.87,0.97,1011.1,4,Thursday,3,0
15/02/18,01:00:00,188,ALUVA,Possible Light Rain and Humid,rain,76.98,0.99,1010.5,5,Thursday,3,0
15/02/18,02:00:00,234,ALUVA,Possible Light Rain and Humid,rain,77.2,0.99,1010.2,2,Thursday,3,0
15/02/18,03:00:00,83,ALUVA,Possible Light Rain and Humid,rain,76.92,1.0,1010.0,6,Thursday,3,0
15/02/18,04:00:00,203,ALUVA,Possible Light Rain and Humid,rain,76.78,1.0,1009.7,8,Thursday,3,0
15/02/18,05:00:00,229,ALUVA,Possible Drizzle and Humid,rain,75.84,1.0,1008.5,5,Thursday,3,0
15/02/18,06:00:00,147,ALUVA,Possible Light Rain and Humid,rain,77.3,1.0,1008.1,8,Thursday,3,0
15/02/18,07:00:00,80,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,77.77,0.98,1009.4,7,Thursday,3,0
15/02/18,08:00:00,124,ALUVA,Humid and Overcast,cloudy,77.32,0.97,1011.0,4,Thursday,3,0
15/02/18,09:00:00,112,ALUVA,Humid and Overcast,cloudy,78.49,0.96,1010.5,9,Thursday,3,0
15/02/18,10:00:00,152,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,78.57,0.94,1010.4,1,Thursday,3,0
15/02/18,11:00:00,160,ALUVA,Humid and Overcast,cloudy,79.69,0.9,1010.2,9,Thursday,3,0
15/02/18,12:00:00,106,ALUVA,Humid and Overcast,cloudy,79.69,0.9,1009.8,5,Thursday,3,0
15/02/18,13:00:00,186,ALUVA,Humid and Overcast,cloudy,78.9,0.95,1009.5,4,Thursday,3,0
15/02/18,14:00:00,126,ALUVA,Humid and Overcast,cloudy,78.74,0.95,1008.4,8,Thursday,3,0
15/02/18,15:00:00,162,ALUVA,Humid and Overcast,cloudy,76.8,1.0,1009.6,4,Thursday,3,0
15/02/18,16:00:00,234,ALUVA,Possible Drizzle and Humid,rain,77.98,1.0,1010.3,5,Thursday,3,0
15/02/18,17:00:00,157,ALUVA,Humid and Overcast,cloudy,78.68,0.98,1010.3,6,Thursday,3,0
15/02/18,18:00:00,294,ALUVA,Possible Light Rain and Humid,rain,78.44,0.99,1009.2,5,Thursday,3,0
15/02/18,19:00:00,280,ALUVA,Possible Light Rain and Humid,rain,78.08,0.99,1009.6,4,Thursday,3,0
15/02/18,20:00:00,91,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,78.79,0.98,1011.2,1,Thursday,3,0
15/02/18,21:00:00,281,ALUVA,Possible Light Rain and Humid,rain,78.23,1.0,1010.7,1,Thursday,3,0
15/02/18,22:00:00,52,ALUVA,Possible Light Rain and Humid,rain,76.98,1.0,1011.1,2,Thursday,3,0
15/02/18,23:00:00,142,ALUVA,Humid and Overcast,cloudy,76.84,0.98,1010.9,2,Thursday,3,0
16/02/18,00:00:00,216,ALUVA,Humid and Overcast,cloudy,78.44,0.98,1011.7,4,Friday,4,0
16/02/18,01:00:00,149,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,78.82,0.98,1012.2,9,Friday,4,0
16/02/18,02:00:00,247,ALUVA,Possible Light Rain and Humid,rain,79.13,0.99,1012.4,5,Friday,4,0
16/02/18,03:00:00,247,ALUVA,Possible Light Rain and Humid,rain,76.94,1.0,1011.7,4,Friday,4,0
16/02/18,04:00:00,115,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,76.98,1.0,1010.9,4,Friday,4,0
16/02/18,05:00:00,107,ALUVA,Possible Light Rain and Humid,rain,76.66,1.0,1010.5,9,Friday,4,0
16/02/18,06:00:00,83,ALUVA,Possible Light Rain and Humid,rain,77.28,1.0,1009.0,4,Friday,4,0
16/02/18,07:00:00,242,ALUVA,Rain and Humid,rain,76.83,1.0,1007.4,5,Friday,4,0
16/02/18,08:00:00,203,ALUVA,Possible Light Rain and Humid,rain,75.88,1.0,1008.8,8,Friday,4,0
16/02/18,09:00:00,258,ALUVA,Possible Light Rain and Humid,rain,76.85,1.0,1008.4,1,Friday,4,0
16/02/18,10:00:00,161,ALUVA,Rain and Humid,rain,75.88,1.0,1009.2,1,Friday,4,0
16/02/18,11:00:00,245,ALUVA,Humid and Overcast,cloudy,74.68,1.0,1008.6,2,Friday,4,0
16/02/18,12:00:00,176,ALUVA,Possible Light Rain and Humid,rain,75.77,1.0,1009.5,5,Friday,4,0
16/02/18,13:00:00,294,ALUVA,Possible Drizzle and Humid,rain,76.66,1.0,1011.1,1,Friday,4,0
16/02/18,14:00:00,108,ALUVA,Humid and Overcast,cloudy,76.77,1.0,1011.0,6,Friday,4,0
16/02/18,15:00:00,185,ALUVA,Humid and Overcast,cloudy,76.44,1.0,1011.0,1,Friday,4,0
16/02/18,16:00:00,258,ALUVA,Humid and Overcast,cloudy,77.04,1.0,1011.1,9,Friday,4,0
16/02/18,17:00:00,191,ALUVA,Humid and Overcast,cloudy,77.57,1.0,1010.3,9,Friday,4,0
16/02/18,18:00:00,236,ALUVA,Humid and Overcast,cloudy,78.7,0.95,1010.9,4,Friday,4,0
16/02/18,19:00:00,174,ALUVA,Humid and Overcast,cloudy,78.02,0.98,1011.8,5,Friday,4,0
16/02/18,20:00:00,185,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,78.55,1.0,1011.8,1,Friday,4,0
16/02/18,21:00:00,280,ALUVA,Humid and Overcast,cloudy,78.41,1.0,1011.5,4,Friday,4,0
16/02/18,22:00:00,174,ALUVA,Humid and Overcast,cloudy,77.77,0.97,1011.8,2,Friday,4,0
16/02/18,23:00:00,165,ALUVA,Humid and Overcast,cloudy,78.07,1.0,1011.7,8,Friday,4,0
17/02/18,00:00:00,140,ALUVA,Possible Light Rain and Humid,rain,77.53,1.0,1010.9,5,Saturday,5,0
17/02/18,01:00:00,131,ALUVA,Humid and Overcast,cloudy,77.12,1.0,1010.4,4,Saturday,5,0
17/02/18,02:00:00,264,ALUVA,Possible Light Rain and Humid,rain,75.89,1.0,1010.4,8,Saturday,5,0
17/02/18,03:00:00,124,ALUVA,Possible Light Rain and Humid,rain,77.58,0.99,1009.6,6,Saturday,5,0
17/02/18,04:00:00,261,ALUVA,Rain and Humid,rain,76.62,1.0,1009.9,5,Saturday,5,0
17/02/18,05:00:00,257,ALUVA,Possible Light Rain and Humid,rain,75.16,1.0,1010.8,1,Saturday,5,0
17/02/18,06:00:00,275,ALUVA,Possible Light Rain and Humid,rain,74.84,1.0,1011.8,8,Saturday,5,0
17/02/18,07:00:00,148,ALUVA,Possible Light Rain and Humid,rain,76.1,1.0,1010.9,5,Saturday,5,0
17/02/18,08:00:00,131,ALUVA,Rain and Humid,rain,76.39,1.0,1009.9,2,Saturday,5,0
17/02/18,09:00:00,288,ALUVA,Rain and Humid,rain,75.56,1.0,1011.5,4,Saturday,5,0
17/02/18,10:00:00,256,ALUVA,Possible Drizzle and Humid,rain,75.86,1.0,1013.1,9,Saturday,5,0
17/02/18,11:00:00,243,ALUVA,Possible Drizzle and Humid,rain,76.64,1.0,1011.8,1,Saturday,5,0
17/02/18,12:00:00,274,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,76.85,1.0,1010.6,2,Saturday,5,0
17/02/18,13:00:00,202,ALUVA,Possible Drizzle and Humid,rain,77.02,1.0,1010.5,4,Saturday,5,0
17/02/18,14:00:00,140,ALUVA,Humid and Overcast,cloudy,77.15,1.0,1011.6,4,Saturday,5,0
17/02/18,15:00:00,144,ALUVA,Possible Light Rain and Humid,rain,77.65,1.0,1011.4,4,Saturday,5,0
17/02/18,16:00:00,155,ALUVA,Possible Light Rain and Humid,rain,76.85,1.0,1011.5,8,Saturday,5,0
17/02/18,17:00:00,167,ALUVA,Possible Light Rain and Humid,rain,75.69,1.0,1011.6,8,Saturday,5,0
17/02/18,18:00:00,232,ALUVA,Possible Light Rain and Humid,rain,75.55,1.0,1011.8,5,Saturday,5,0
17/02/18,19:00:00,104,ALUVA,Humid and Overcast,cloudy,75.7,1.0,1012.6,8,Saturday,5,0
17/02/18,20:00:00,91,ALUVA,Possible Light Rain and Humid,rain,75.57,1.0,1011.7,1,Saturday,5,0
17/02/18,21:00:00,86,ALUVA,Possible Light Rain and Humid,rain,75.65,1.0,1011.3,4,Saturday,5,0
17/02/18,22:00:00,247,ALUVA,Rain and Humid,rain,75.28,1.0,1011.5,5,Saturday,5,0
17/02/18,23:00:00,275,ALUVA,Possible Light Rain and Humid,rain,76.26,1.0,1011.2,6,Saturday,5,0
18/02/18,00:00:00,162,ALUVA,Humid and Overcast,cloudy,76.11,1.0,1010.9,5,Sunday,6,1
18/02/18,01:00:00,137,ALUVA,Possible Light Rain and Humid,rain,76.41,1.0,1010.8,1,Sunday,6,1
18/02/18,02:00:00,67,ALUVA,Humid and Overcast,cloudy,75.73,1.0,1009.3,5,Sunday,6,1
18/02/18,03:00:00,252,ALUVA,Humid and Overcast,cloudy,76.52,1.0,1009.3,8,Sunday,6,1
18/02/18,04:00:00,113,ALUVA,Humid and Overcast,cloudy,74.85,1.0,1010.9,4,Sunday,6,1
